path	sentence	set
common_voice_en_37646950.mp3	Similar terms are Terran and Gaian.	train
common_voice_en_37933979.mp3	But the PolyGram release was canceled.	train
common_voice_en_37539163.mp3	Common methods of estimation include recursive least squares and gradient descent.	train
common_voice_en_37505922.mp3	Hine was clever enough to bluff his way into many plants.	train
common_voice_en_37913858.mp3	The reproductive habits of tilefish are not well studied.	train
common_voice_en_37306356.mp3	The other major Solent ferry company, Hovertravel, operates between Southsea and Ryde.	train
common_voice_en_37870615.mp3	He was also an Associate Member of the Oxford University Society.	train
common_voice_en_37528199.mp3	Toppin redshirted his true freshman season after being ruled academically ineligible to play.	train
common_voice_en_37289474.mp3	Taylor also appeared in a number of theatre productions for Australia's Mercury Theatre.	train
common_voice_en_37457199.mp3	Avon's public school system is the Avon Community School Corporation.	train
common_voice_en_37887061.mp3	It is its natural manure.	train
common_voice_en_37379019.mp3	Haughton Green is served by three primary schools and a secondary school.	train
common_voice_en_37890876.mp3	A gathering or group of kea is called a circus.	train
common_voice_en_37289758.mp3	There are multiple dairy producers such as Kemps that are active in the area.	train
common_voice_en_37809777.mp3	Researchers often find that Fiedler's contingency theory falls short on flexibility.	train
common_voice_en_37523905.mp3	This would cause her to be recognized as a world authority on heart defects.	train
common_voice_en_37474487.mp3	It has now been passed back to its original owner.	train
common_voice_en_37640527.mp3	These were local groups in which volunteer members helped to improve their surroundings.	train
common_voice_en_37869846.mp3	Thomas McKenney was appointed as the first head of the bureau.	train
common_voice_en_37367106.mp3	Streetcars and locomotives are selected on a rotating basis.	train
common_voice_en_37306377.mp3	The canvas is placed at present at the office of Mayor of Bertinoro.	train
common_voice_en_37289821.mp3	Her sister is Kate Hennessy.	train
common_voice_en_37770690.mp3	A new accelerator pedal was fitted that eliminated the possibility of welded contacts.	train
common_voice_en_37303666.mp3	In plaintext files, there are two common formats.	train
common_voice_en_37963853.mp3	The Sheba Medical Center and the Israel Diamond Exchange are located in Ramat Gan.	train
common_voice_en_37506671.mp3	The damage done to the brick shell was repaired the following year.	train
common_voice_en_37647388.mp3	She has been president of the local folk art association.	train
common_voice_en_37599814.mp3	Overpass is an open source replacement for Interstate commissioned by Red Hat.	train
common_voice_en_37908102.mp3	There is a naturally polled strain of the breed.	train
common_voice_en_37886797.mp3	The superintendent of schools is Scott Nelson.	train
common_voice_en_37289697.mp3	Spanish aid is much oriented to educational and health services.	train
common_voice_en_37957391.mp3	The seeds are produced in good crops every year or every-other year.	train
common_voice_en_37489013.mp3	Deakin has won the prestigious Australian University of the Year award twice.	train
common_voice_en_37966086.mp3	Later the year they also won a major contract with Norway Post.	train
common_voice_en_37550328.mp3	Both men were from hockey backgrounds.	train
common_voice_en_37489008.mp3	Sometimes they took the form of a flat disk.	train
common_voice_en_37767835.mp3	The mill has since closed.	train
common_voice_en_37809718.mp3	He converted to running back in his next years at Windsor.	train
common_voice_en_37864331.mp3	He developed radical political views, and joined the Communist Party.	train
common_voice_en_37992954.mp3	He is married to Catherine Purves, a Presbyterian minister in her own right.	train
common_voice_en_37576419.mp3	Their crews then scrambled up the beach carrying their wounded.	train
common_voice_en_37569948.mp3	Both units saw extensive service during the war.	train
common_voice_en_37886148.mp3	Cricket is the most popular sport in Centurion.	train
common_voice_en_37935118.mp3	No one had the right to.	train
common_voice_en_37961098.mp3	He was replaced this time by Glendon Crain.	train
common_voice_en_37484543.mp3	Kerr ordered O'Shea to be released.	train
common_voice_en_37345863.mp3	The city is served by Southern Regional Hospital.	train
common_voice_en_37820187.mp3	He later published a book about his ordeal, called Plan B.	train
common_voice_en_37809971.mp3	Mandrels are not recent inventions.	train
common_voice_en_37908067.mp3	The Bay is also a very popular fishing destination year-round.	train
common_voice_en_37945178.mp3	He is a celebrity Ambassador for the National Down Syndrome Society.	train
common_voice_en_37963713.mp3	The tribunal investigates allegations and delivers recommendations to the government.	train
common_voice_en_37948464.mp3	Pel, spread to medical schools across the globe.	train
common_voice_en_37363968.mp3	Her third single called ‘Asante’ featured her younger sister Pendo.	train
common_voice_en_37570624.mp3	It is now time to go beyond the welfare state.	train
common_voice_en_37622633.mp3	Plan International was recognised by the United Nations Economic and Social Council.	train
common_voice_en_37811145.mp3	I don't want to ask him anything; my questions are not that important	train
common_voice_en_37968593.mp3	The time for this mischief was short, however.	train
common_voice_en_37887071.mp3	The development of Canada since the peace is hardly mentioned.	train
common_voice_en_37989526.mp3	The works were carried out at night and in a series of weekend closures.	train
common_voice_en_37556504.mp3	Farrell and Blondell co-starred in a total of nine films.	train
common_voice_en_37913064.mp3	Only four cars can platform at Croton Falls.	train
common_voice_en_37290090.mp3	The first commanding officer was Captain John T. Rouse.	train
common_voice_en_37870596.mp3	The warlike stance of Islamists is not a riposte to Western imperialism.	train
common_voice_en_37795934.mp3	The census-designated places of Bohners Lake, and Browns Lake are located within the town.	train
common_voice_en_37306247.mp3	At Dunbar High School in Lexington, he played both basketball as well as baseball.	train
common_voice_en_37948732.mp3	Two other, presumably unclimbed peaks nearby were summited instead.	train
common_voice_en_37477300.mp3	Ella Fitzgerald recorded the song in G Minor.	train
common_voice_en_37306226.mp3	Possession of the Queen of Clubs is not always dangerous.	train
common_voice_en_37989592.mp3	He was to remain in this post for exactly four years.	train
common_voice_en_37289743.mp3	Pandulf's lands were partitioned among his sons, who fought endlessly over the inheritance.	train
common_voice_en_37622605.mp3	The definition of social progress was tied to adherence to Western socio-cultural norms.	train
common_voice_en_37929760.mp3	A number of States have declared they will not be bound by this condition.	train
common_voice_en_37770817.mp3	Only the settlements near present-day Checheng Township existed.	train
common_voice_en_37647900.mp3	Will the string break?	train
common_voice_en_37965946.mp3	No, that would never do.	train
common_voice_en_37599790.mp3	"The ""comune"" usually has the same name of the ""capoluogo"", but not always."	train
common_voice_en_37289862.mp3	There was a bank and a hotel, three doctors and a dentist.	train
common_voice_en_37688702.mp3	This is why it was necessary for Christ to take human flesh.	train
common_voice_en_37960455.mp3	That means that many different sound sources can be captured at the same time.	train
common_voice_en_37881979.mp3	Her one published book, Whatever Happened to Margo?	train
common_voice_en_37935322.mp3	These were generally made of wood, as it was readily available.	train
common_voice_en_37995736.mp3	Therefore, there was no violation of the Act.	train
common_voice_en_37881985.mp3	He is the President and Co-Founder of Free Speech for People.	train
common_voice_en_37484603.mp3	Born in London, England, Leacock spent his childhood in the Canary Islands.	train
common_voice_en_37376271.mp3	His entertainment success came with only limited financial security.	train
common_voice_en_37528127.mp3	The magazine also covered articles about the British literature and music.	train
common_voice_en_37598015.mp3	The gold medal game was a rematch against Russia.	train
common_voice_en_37569901.mp3	It is an important concentration in the field of biosciences, even by European standards.	train
common_voice_en_37395360.mp3	He lived in the Broad Oak estate.	train
common_voice_en_37615458.mp3	Currently Holc is playing in Norway.	train
common_voice_en_37478133.mp3	Her father died when she was but four years old.	train
common_voice_en_37647377.mp3	The city is situated northeast of Amman.	train
common_voice_en_37974826.mp3	"There has been controversy over ""The Joy of Sex"" in the United States."	train
common_voice_en_37888050.mp3	Consumption of energy and raw materials was excessive.	train
common_voice_en_37701316.mp3	The conclusion of the race was moved to the following day.	train
common_voice_en_37570070.mp3	This is important in proving the principal ideal theorem in class field theory.	train
common_voice_en_37648017.mp3	The parks offer athletic fields, a driving range, greenways, playgrounds and picnic grounds.	train
common_voice_en_37942238.mp3	Youth Sector.	train
common_voice_en_37857154.mp3	Voss is buried at the Western Cemetery in Oslo.	train
common_voice_en_37570057.mp3	Whatever he earns goes to his own matriarchal stock.	train
common_voice_en_38013969.mp3	Its seat is Cotagaita.	train
common_voice_en_37376372.mp3	The larger males take up higher perch positions.	train
common_voice_en_37290210.mp3	Neo takes the red pill.	train
common_voice_en_37570662.mp3	When insufficient soil water is available, a water-stressed condition occurs.	train
common_voice_en_37289667.mp3	She was replaced by Philip M. Klutznick.	train
common_voice_en_37886239.mp3	In his book, Is War Necessary for Economic Growth?	train
common_voice_en_37306198.mp3	After the Bolshevik Revolution, Leon Trotsky secured him entrance into the Cheka.	train
common_voice_en_37920783.mp3	Roast beef is sometimes served with horseradish or horseradish sauce.	train
common_voice_en_37406712.mp3	Tulsita is served by the Pettus Independent School District.	train
common_voice_en_37523946.mp3	In regards to her children, she plays favorites with Laurie and Eric.	train
common_voice_en_37569848.mp3	The loud voice of an orator was heard from the village.	train
common_voice_en_37505929.mp3	Dixon is buried in Gate of Heaven Cemetery.	train
common_voice_en_37465469.mp3	Stern's initially inherited his wealth from his father.	train
common_voice_en_37499100.mp3	Ownership therefore fell to the farmer upon whose property the satellite fell.	train
common_voice_en_37770637.mp3	The four were charged with Jaques's murder.	train
common_voice_en_37457294.mp3	He later spent one season with the Cork senior football team.	train
common_voice_en_37465529.mp3	This exhibit was not included in the version at the Powerhouse Museum.	train
common_voice_en_37991014.mp3	This situates health geography alongside other geographical sub-disciplines that trace human-environment relations.	train
common_voice_en_37622648.mp3	North Carolina experienced blizzard conditions.	train
common_voice_en_37882811.mp3	People have not responded yet.	train
common_voice_en_37515324.mp3	They were also called Sherman's bow ties, Sherman's hairpins or Jeff Davis hairpins.	train
common_voice_en_37306119.mp3	He attempted to stop the auction, but was unsuccessful.	train
common_voice_en_37343389.mp3	The language is thereafter considered Old Egyptian.	train
common_voice_en_37932407.mp3	Tina already had the material.	train
common_voice_en_37940731.mp3	Band-members Chris Cester, Nic Cester, and Cameron Muncey composed the tune.	train
common_voice_en_37539940.mp3	He often visited Hungary, giving lectures as well as interviews in Hungarian television programs.	train
common_voice_en_37941917.mp3	At one point, he served as president of the Melville Society.	train
common_voice_en_37957915.mp3	He did not appeal against his conviction.	train
common_voice_en_37935345.mp3	Police found no evidence of drag racing.	train
common_voice_en_37663963.mp3	It issues payments in the form of Commodity Certificates.	train
common_voice_en_37306405.mp3	Hiller was not accustomed to such dissent from Siewert.	train
common_voice_en_37959866.mp3	I got it!	train
common_voice_en_37363977.mp3	Sage had been interested in the property long before the condominium conversion was attempted.	train
common_voice_en_37597955.mp3	Through strategic marriages he had many sons.	train
common_voice_en_37622661.mp3	Three varieties of love: unfulfilled, mercenary, meaningless.	train
common_voice_en_37622682.mp3	Fuller was born in Greasley, Nottinghamshire.	train
common_voice_en_37886855.mp3	It has the unit symbol Y.	train
common_voice_en_37569870.mp3	Animals were sacrificed to him at the yearly festivals.	train
common_voice_en_37396173.mp3	Woodfill was involved in a number of conflicts with the Filipino guerrilla forces.	train
common_voice_en_37809733.mp3	At this point in Wurlitzer history, all piano manufacturing was exclusively in DeKalb, Illinois.	train
common_voice_en_37957956.mp3	White farmers believe that attacks are racially motivated.	train
common_voice_en_37513699.mp3	"The character ""Joe Diamond"" is the fictional representation of Jack Ruby."	train
common_voice_en_37539220.mp3	Bookmakers use this practice to make money on their wagers regardless of the outcome.	train
common_voice_en_37288280.mp3	In such cases, the effects may be seen first at birth.	train
common_voice_en_38013804.mp3	Evergreen Valley has many extracurricular programs.	train
common_voice_en_37531184.mp3	Reviews of FullWrite were generally positive, and it reviewed well on feature comparisons.	train
common_voice_en_37870653.mp3	It was able to increase its activities during the presidency of Mohammad Khatami.	train
common_voice_en_37565636.mp3	"He was a founder of ""Dissent"", along with Irving Howe and Michael Harrington."	train
common_voice_en_37465463.mp3	It uses Scout rules, which should be formulated individually by each group.	train
common_voice_en_37880753.mp3	"He was also nominated for ""Most Popular Actor""."	train
common_voice_en_37520682.mp3	This is where drama becomes an invaluable tool.	train
common_voice_en_37524017.mp3	Especially noteworthy attacks have been marked in bold type.	train
common_voice_en_37306172.mp3	This toy is a clockwork animal, monster, or person.	train
common_voice_en_37870681.mp3	Prior to the wedding, Britt converted to Judaism.	train
common_voice_en_37288151.mp3	But he settled it in two strides.	train
common_voice_en_37531185.mp3	Dustie Waring and Blake Richardson are also members of Between the Buried and Me.	train
common_voice_en_37503220.mp3	The family seat is Terling Place, near Terling, Essex.	train
common_voice_en_37484615.mp3	Everywhere broken silhouettes compete for attention, just like the alleyways next door.	train
common_voice_en_37376379.mp3	Sobule would later write the introduction to a book on Gentry.	train
common_voice_en_37951998.mp3	It is occasionally grown in rock gardens.	train
common_voice_en_37388608.mp3	I read a manuscript very quickly, the moment I get it.	train
common_voice_en_37916046.mp3	It was subsequently declared a forgery.	train
common_voice_en_37988277.mp3	No prisoners were released.	train
common_voice_en_37813722.mp3	One area that has seen practical use of continuations is in Web programming.	train
common_voice_en_37474383.mp3	"Additionally there is an original song entitled ""Guardian Angel"" written by Billy Brett."	train
common_voice_en_37937303.mp3	The Club colours then were Light and Dark Blue!	train
common_voice_en_37499108.mp3	He also made the league's all-rookie team.	train
common_voice_en_37795802.mp3	This is a list of communities and settlements in New Brunswick.	train
common_voice_en_37861804.mp3	The minority theory is currently the Proto-Italic.	train
common_voice_en_37863128.mp3	His maternal grandfather was Doctor Francis Delafield.	train
common_voice_en_37387578.mp3	Current conference members in bold	train
common_voice_en_37570363.mp3	They allow of no lamentation made for a person killed by lightning.	train
common_voice_en_37807304.mp3	Sauron recovered the Nine and the Seven, but not the Three, which remained hidden.	train
common_voice_en_37477092.mp3	The town was practically destroyed during the fighting in the area.	train
common_voice_en_37660402.mp3	She and gave the British undisputed control of Lake Erie and the Upper Lakes.	train
common_voice_en_37349578.mp3	The exchange does encourage use of the route-servers.	train
common_voice_en_37465627.mp3	Three of the pearls belonged to Elizabeth the First.	train
common_voice_en_37457269.mp3	His father was Gavin Lesley, rector of Kingussie, Badenoch.	train
common_voice_en_37647390.mp3	The pair had also taken the roles of co-executive producers for the season.	train
common_voice_en_37942523.mp3	The track eventually became unavailable for download.	train
common_voice_en_37305991.mp3	The treatment given to individual stories varies widely.	train
common_voice_en_37960520.mp3	As a result, thousands of miners are killed in accidents.	train
common_voice_en_37953686.mp3	It then went north along Greenwood until it met the city limits.	train
common_voice_en_38004252.mp3	Intramural athletics are also offered.	train
common_voice_en_37971769.mp3	The Fermat-Catalan conjecture is an open conjecture dealing with such cases.	train
common_voice_en_37306423.mp3	The entrance door was located at the west end.	train
common_voice_en_37640675.mp3	Welch was educated at Bedford School and at Swansea University.	train
common_voice_en_37907577.mp3	Improvements great or small can thus be made.	train
common_voice_en_37900400.mp3	They are not to be confused with elevator mechanics.	train
common_voice_en_37570381.mp3	The common- emitter circuit is the most widely used of junction, transistor amplifiers.	train
common_voice_en_37770512.mp3	Treatment is directed towards the specific symptoms that are present in each individual.	train
common_voice_en_37575682.mp3	Furthermore, many traits are produced by the interaction of several genes.	train
common_voice_en_37539222.mp3	For fictional cats refer to List of fictional cats.	train
common_voice_en_37420433.mp3	Gaps left in the houses can still be seen.	train
common_voice_en_37643252.mp3	It also lies in an area known as the University Belt.	train
common_voice_en_37539228.mp3	His obituary was published in the New York Times.	train
common_voice_en_37532930.mp3	Beside legal practise he involved with lot of social welfare works.	train
common_voice_en_37425304.mp3	He was buried in Kensington Church.	train
common_voice_en_37387533.mp3	"The name ""Coto Coto"" sounds like the noise of the train."	train
common_voice_en_37289274.mp3	It is operated by London Midland, which also provides all services.	train
common_voice_en_37647922.mp3	A new theatre to replace the Astoria is planned.	train
common_voice_en_37888762.mp3	He is, I am persuaded, grossly, basely unfair.	train
common_voice_en_37570521.mp3	"Unlike his previous albums, Cetera also planned a live tour for ""One Clear Voice""."	train
common_voice_en_37489769.mp3	Her work was such as to attract attention through the country.	train
common_voice_en_37376341.mp3	Pullulan is mainly used by the cell to resist desiccation and predation.	train
common_voice_en_37812904.mp3	Hamilton gave McCain the highest margin of victory in the state.	train
common_voice_en_37643212.mp3	Steroid Maximus contains elements of jazz, big band, avant-garde, soundtrack and exotica styles.	train
common_voice_en_37532926.mp3	Navin Chowdhry was born and brought up in Bristol, England.	train
common_voice_en_37908432.mp3	I’m really very sorry.	train
common_voice_en_37846609.mp3	The dough can be made with some mashed potato, creating a smoother texture.	train
common_voice_en_37882000.mp3	I never wanted texture to be texture, or images to become shapes.	train
common_voice_en_37919876.mp3	He acted with serenity every day, and because of that, we respected this wish.	train
common_voice_en_37812863.mp3	Keene is today a center for insurance, education and tourism.	train
common_voice_en_37410964.mp3	To disarm just remove the pressure switch head.	train
common_voice_en_37306033.mp3	Fosler was twice named America's most accurate economic forecaster by The Wall Street Journal.	train
common_voice_en_37505892.mp3	This contributed to the harsh reviews the game received.	train
common_voice_en_37640813.mp3	About two years later the Three Soldiers statue was dedicated.	train
common_voice_en_37343581.mp3	"Dickson inquired about the ""new folk."""	train
common_voice_en_37846571.mp3	Morgan manages to snatch Danny's gun away, but finds it empty.	train
common_voice_en_37306161.mp3	Campton lies fully within the Merrimack River watershed.	train
common_voice_en_37913123.mp3	Hut, hut.. before the play begins.	train
common_voice_en_37515313.mp3	He received general education in the Tbilisi Gymnasium.	train
common_voice_en_37846815.mp3	Hubbard took the fight to the ground.	train
common_voice_en_37846592.mp3	It is the upper valley of the River Wharfe.	train
common_voice_en_37900284.mp3	Such treatments, while effective, must be continually reapplied.	train
common_voice_en_37306361.mp3	She met Van Gogh when she was nineteen.	train
common_voice_en_37597970.mp3	At the first stopping-place they took the car.	train
common_voice_en_37570314.mp3	It also states that bananas shall be free from deformation or abnormal curvature.	train
common_voice_en_37646935.mp3	It is under Kolkata Municipal Corporation and under Kolkata Police Jurisdiction.	train
common_voice_en_37569953.mp3	Briseis was said to have regarded Achilles as her husband as well.	train
common_voice_en_37811335.mp3	Dlamini was previously involved in the African National Congress and its youth league.	train
common_voice_en_37289625.mp3	Narrator Doodles Weaver explains the rules of ice hockey in satirical format.	train
common_voice_en_37876904.mp3	Coelho responded as best he could, but the next morning Hideyoshi was livid.	train
common_voice_en_37379020.mp3	Then the route turns south and tunnels through Guanyin Mountain with Guanyinshan Tunnel.	train
common_voice_en_37966322.mp3	We wish only health and healing to everyone involved.	train
common_voice_en_37306001.mp3	"In ""vacation periods"" between working at Drury Lane, he performed for William Pinkethman's company."	train
common_voice_en_37477007.mp3	The Planning Accreditation Board awards and certifies planning programs accreditation.	train
common_voice_en_38006516.mp3	Todman was born and raised in the United States Virgin Islands.	train
common_voice_en_37913347.mp3	"She was nicknamed ""The Goddess of the Silent Screen""."	train
common_voice_en_37740825.mp3	All these attempts ultimately ended in failure.	train
common_voice_en_37359106.mp3	"The definition of ""postage stamp"" can also be problematic for catalogers."	train
common_voice_en_37980468.mp3	The area can be adjusted through an Order in Council.	train
common_voice_en_37599261.mp3	Her parents were friends with the parents of contemporary mathematician Peter Lax.	train
common_voice_en_37870576.mp3	In the following centuries the fortress suffered continuous destruction under the Avar sieges.	train
common_voice_en_37900179.mp3	These weapons helped increase the rate of making weapons and killing animals.	train
common_voice_en_37475746.mp3	It is located about north of the city of Hobart.	train
common_voice_en_37476899.mp3	Twelve hours later, he retracted his retraction.	train
common_voice_en_37376243.mp3	Tacrine was also described as an analeptic agent used to promote mental alertness.	train
common_voice_en_37648032.mp3	Her parents divorced when she was young and she was raised equally between them.	train
common_voice_en_37895727.mp3	Charlie battery was air assault qualified.	train
common_voice_en_37505998.mp3	Young specimens olive or grey with black transverse bands, broadest in the middle.	train
common_voice_en_38013947.mp3	There he became an anarchist.	train
common_voice_en_37647525.mp3	The first anime television series based on Aim for the Ace!	train
common_voice_en_37888779.mp3	Instead of finding her outside, I heard her voice within.	train
common_voice_en_37489044.mp3	He was a Professor of Arabic and Persian at University College London.	train
common_voice_en_37290197.mp3	Beyond Bandra, entering Mahim, only taxis are allowed to ply.	train
common_voice_en_37856910.mp3	The demonstrators were charged with obstruction of public place.	train
common_voice_en_37531485.mp3	"The English digraph is read as ""t""."	train
common_voice_en_37539650.mp3	They are either predicted from protein sequence or calculated from a given structure.	train
common_voice_en_37484655.mp3	It is part of the Merton and Wandsworth constituency for the London Assembly.	train
common_voice_en_37999497.mp3	It is also used to replace water lost during transpiration and photosynthesis.	train
common_voice_en_37804233.mp3	He returns to active combat duty in the Pacific, witnessing first hand kamikaze attacks.	train
common_voice_en_37927670.mp3	She currently resides near Hollywood.	train
common_voice_en_37410614.mp3	Sebastian Klonowic wrote a long poem, Flis, using the form.	train
common_voice_en_37647404.mp3	Each implementation was sold under a variety of different model numbers.	train
common_voice_en_37455760.mp3	The initial decision was for battles to feature shifting camera angles.	train
common_voice_en_37489019.mp3	Parika is also known for its exotic pet trades including parrots and various birds.	train
common_voice_en_38015607.mp3	The magazine was formerly headquartered in Greensboro, North Carolina.	train
common_voice_en_37997696.mp3	Robert Cadmus typically observes.	train
common_voice_en_37363970.mp3	One perspective argues that walkthroughs are shared stories for gamers and game fans.	train
common_voice_en_37387466.mp3	Subscriptions include online access to current content and archives of past issues.	train
common_voice_en_37531487.mp3	After his father's sudden death, Ranuccio succeeded as duke.	train
common_voice_en_37539275.mp3	An excess of one reactant can be used to control the degree of polymerization.	train
common_voice_en_37521688.mp3	Haubas's advice was often sought via consultation with oracles.	train
common_voice_en_37829578.mp3	The league A was not completed.	train
common_voice_en_37829548.mp3	The community was named for General Thomas F. Houston, an early settler.	train
common_voice_en_37570386.mp3	Notable additions in recent years have included several dormitories.	train
common_voice_en_37539127.mp3	Craignure railway station was on the now closed narrow gauge Isle of Mull Railway.	train
common_voice_en_37770752.mp3	These events are not as documented in Sweden as elsewhere.	train
common_voice_en_37929682.mp3	Vesper services are usually held on Saturday evenings.	train
common_voice_en_37521487.mp3	The aim of the program was to increase equal opportunities within society.	train
common_voice_en_37569931.mp3	Agriculture and grazing have been the dominant industries of the area.	train
common_voice_en_37960742.mp3	He also sold real estate.	train
common_voice_en_37809687.mp3	This line joins the current North Shore line at Waverton station.	train
common_voice_en_37457296.mp3	As the aspect ratio is optimized, the order of placement becomes less predictable.	train
common_voice_en_37870571.mp3	The seat was held for the Conservatives by Scot Davidson.	train
common_voice_en_37306282.mp3	Buses are available at Baghmara.	train
common_voice_en_37868068.mp3	Bonfires burst out in all in parts of the frame.	train
common_voice_en_37303686.mp3	The band has gone through many line up changes over the years.	train
common_voice_en_37622666.mp3	Early biscuits were hard, dry, and unsweetened.	train
common_voice_en_37913849.mp3	A variant using non-periodic tile grids has also been made.	train
common_voice_en_37740820.mp3	The Erie Canal is on the south border near Sylvan Beach.	train
common_voice_en_37346453.mp3	He was a friend of Josef Weinheber.	train
common_voice_en_37732436.mp3	It was staged at the Drury Lane Theatre in London.	train
common_voice_en_37477282.mp3	He worked at different times with John Gielgud, Ralph Richardson and Anthony Quayle.	train
common_voice_en_37360564.mp3	The reservoir is also home to Bartley Sailing Club.	train
common_voice_en_37457343.mp3	Central to Hallstein's ideas on Europe was his vision of a federal Europe.	train
common_voice_en_37916195.mp3	This group was very conservative.	train
common_voice_en_37570584.mp3	Its present archbishop is J. Peter Sartain.	train
common_voice_en_37861829.mp3	The most expensive tickets are to be found here.	train
common_voice_en_38018460.mp3	The couple later joins the struggle against the pesticide.	train
common_voice_en_37679447.mp3	Jayne has a very short flashy red dress with a spade in the middle.	train
common_voice_en_37945327.mp3	The donor's identity was later revealed.	train
common_voice_en_37290020.mp3	Users can now text-chat directly from the widget.	train
common_voice_en_37981457.mp3	Personal armour is used to protect soldiers and war animals.	train
common_voice_en_37762196.mp3	The headquarters is in Jakarta.	train
common_voice_en_37388643.mp3	This was a controversial choice of symbol.	train
common_voice_en_37911994.mp3	Methyl-jasmonate may induce the phlorotannins production.	train
common_voice_en_37976394.mp3	At the time of the novel Tai-Pan, he is about twenty.	train
common_voice_en_37912642.mp3	Dorothy is an intelligent and mature nurse.	train
common_voice_en_37598288.mp3	The wage-system based for the most part on commissions and premium outlays.	train
common_voice_en_37647422.mp3	There she was introduced to socialism.	train
common_voice_en_37467925.mp3	"Meanwhile, Miller offered ""The third-party stump speech we need""."	train
common_voice_en_37550244.mp3	The owl is the guardian spirit and deity of the California big tree.	train
common_voice_en_37678044.mp3	The review was written by someone who had not attended the show.	train
common_voice_en_37506029.mp3	His arrest was partly due to his critique of the treatment of civilians.	train
common_voice_en_37457241.mp3	"Most recently, he played Coyote in ""Grace and Frankie"" on Netflix."	train
common_voice_en_37947458.mp3	He holds Italian citizenship due to his Italian origins.	train
common_voice_en_37556506.mp3	Let me have health on the earth, and live a long time.	train
common_voice_en_37978389.mp3	"The name translates to English as ""Fat Hill""."	train
common_voice_en_37608459.mp3	Wreck-Gar hails from the planet Junkion.	train
common_voice_en_37300633.mp3	Outside the main entrance is a sculpture by Takenobu Igarashi.	train
common_voice_en_37941490.mp3	However, while Willie was en route, Patrick was executed first.	train
common_voice_en_37883233.mp3	I'm sorry if I'm trespassing, he said.	train
common_voice_en_37367168.mp3	Some of these doves carry a mutation that makes them completely white.	train
common_voice_en_37359130.mp3	Charles Bean played an essential role in the creation of the Australian War Memorial.	train
common_voice_en_37575660.mp3	Kennedy was born in Melbourne.	train
common_voice_en_37887096.mp3	Before all these predictions, a battle was to take place.	train
common_voice_en_37524084.mp3	"You're not making fun of it; you're making fun ""out"" of it."	train
common_voice_en_37983824.mp3	Two of her works are in the collection of the National Gallery of Art.	train
common_voice_en_37855585.mp3	They will not always be right; and that is okay.	train
common_voice_en_37795909.mp3	The team's first head coach was Bob Gainey, who has coached for four seasons.	train
common_voice_en_37343540.mp3	The loader inserts the rocket container through the rear of the launcher.	train
common_voice_en_37499095.mp3	They were aggressive, and fierce in battle.	train
common_voice_en_37893815.mp3	They are a common ingredient in homemade and commercial party mix.	train
common_voice_en_37425299.mp3	A boat was hired, and they went bathing.	train
common_voice_en_37570267.mp3	However, it was never intended to act as a defense against non-space faring weapons.	train
common_voice_en_37306252.mp3	These snake are constrictors, killing their prey by suffocation in their muscular coils.	train
common_voice_en_37732519.mp3	This species often displays its anthers for long periods of time.	train
common_voice_en_37289679.mp3	The Sulpicians resided there during the annual harvests.	train
common_voice_en_37939274.mp3	Her work has been translated into other languages.	train
common_voice_en_37387557.mp3	The village was devastated during the Thirty Years' War.	train
common_voice_en_37870648.mp3	Its success meant that several studios became interested in adapting Ellroy's other novels.	train
common_voice_en_37396012.mp3	Mary Frierson was born in Memphis, Tennessee.	train
common_voice_en_37960470.mp3	Accidentally, the three meet each other.	train
common_voice_en_37306078.mp3	"The term of ""West Java"" is preferred by scholars in this field."	train
common_voice_en_37846590.mp3	By the end of his tenure he was openly hostile to the Soviet government.	train
common_voice_en_37474524.mp3	Historical truth is something he is not bound to.	train
common_voice_en_37964063.mp3	At one time there were several grist mills located on Minnehaha Creek.	train
common_voice_en_37465608.mp3	To the north lies Remington Park while to the south is Devonshire Heights.	train
common_voice_en_37306144.mp3	She also later taught in Norristown, Pennsylvania, and New York City.	train
common_voice_en_37359169.mp3	The gods were awestruck by his beauty and admired it.	train
common_voice_en_37912531.mp3	She remained there into the fall.	train
common_voice_en_37770468.mp3	It lies directly across the North Branch Potomac River from Keyser, West Virginia.	train
common_voice_en_37774696.mp3	Saleem has also conducted sessions for Forest officers across the country.	train
common_voice_en_37305986.mp3	Grobe earned the Catlin Citizenship Award and the Big Green Award.	train
common_voice_en_37524098.mp3	"Credits adapted from the liner notes of ""Heartbreak Weather""."	train
common_voice_en_37887048.mp3	He has been imprisoned several times.	train
common_voice_en_37622593.mp3	Doctors recommend the draught as a remedy for nervous disorders.	train
common_voice_en_37306178.mp3	Texarkana is a twin city with Texarkana, Texas, along State Line Avenue.	train
common_voice_en_37551451.mp3	He closes his eyes.	train
common_voice_en_37950437.mp3	They sometimes mention the same kings.	train
common_voice_en_37770728.mp3	That's because they owned the club.	train
common_voice_en_37478298.mp3	"Goldstar is considered Tempo's ""flagship brand""."	train
common_voice_en_37489016.mp3	In certain states, dining and dashing is not labelled as a criminal issue.	train
common_voice_en_37570221.mp3	Europeanization and consolidation of authority were the keynote of his policy.	train
common_voice_en_37359167.mp3	The asynchronous signalling methods use only one signal.	train
common_voice_en_37345860.mp3	Across it is the village of College Corner, Ohio.	train
common_voice_en_37962951.mp3	'I was just sitting there eating my cornflakes.	train
